chrom,chromStart,chromEnd,name,snplistName,population,numVariants,numIndices,numEntries,info
1,84743078,87190280,1kg_chr1_84743078_87190280.AMR.edgelist,1kg_chr1_84743078_87190280.snplist,AMR,15924,7602,86856,""
1,87190280,90651843,1kg_chr1_87190280_90651843.EUR.edgelist,1kg_chr1_87190280_90651843.snplist,EUR,20428,7437,70507,""
1,87190280,90651843,1kg_chr1_87190280_90651843.EAS.edgelist,1kg_chr1_87190280_90651843.snplist,EAS,20428,6621,58814,""
1,87190280,90651843,1kg_chr1_87190280_90651843.AMR.edgelist,1kg_chr1_87190280_90651843.snplist,AMR,20428,8325,84719,""
1,87190280,90651843,1kg_chr1_87190280_90651843.AFR.edgelist,1kg_chr1_87190280_90651843.snplist,AFR,20428,12942,91010,""
1,87190280,90651843,1kg_chr1_87190280_90651843.SAS.edgelist,1kg_chr1_87190280_90651843.snplist,SAS,20428,7410,67817,""
1,90651843,91745463,1kg_chr1_90651843_91745463.AFR.edgelist,1kg_chr1_90651843_91745463.snplist,AFR,6821,4329,44569,""
1,90651843,91745463,1kg_chr1_90651843_91745463.EAS.edgelist,1kg_chr1_90651843_91745463.snplist,EAS,6821,2576,23995,""
1,90651843,91745463,1kg_chr1_90651843_91745463.AMR.edgelist,1kg_chr1_90651843_91745463.snplist,AMR,6821,2990,30262,""
1,90651843,91745463,1kg_chr1_90651843_91745463.EUR.edgelist,1kg_chr1_90651843_91745463.snplist,EUR,6821,2883,28275,""
1,90651843,91745463,1kg_chr1_90651843_91745463.SAS.edgelist,1kg_chr1_90651843_91745463.snplist,SAS,6821,2870,27231,""
1,91745463,93146168,1kg_chr1_91745463_93146168.EUR.edgelist,1kg_chr1_91745463_93146168.snplist,EUR,7370,2397,23413,""
1,91745463,93146168,1kg_chr1_91745463_93146168.EAS.edgelist,1kg_chr1_91745463_93146168.snplist,EAS,7370,1973,15811,""
1,91745463,93146168,1kg_chr1_91745463_93146168.SAS.edgelist,1kg_chr1_91745463_93146168.snplist,SAS,7370,2643,24580,""
1,91745463,93146168,1kg_chr1_91745463_93146168.AFR.edgelist,1kg_chr1_91745463_93146168.snplist,AFR,7370,4452,51100,""
1,91745463,93146168,1kg_chr1_91745463_93146168.AMR.edgelist,1kg_chr1_91745463_93146168.snplist,AMR,7370,2703,29169,""
1,93146168,95577454,1kg_chr1_93146168_95577454.AMR.edgelist,1kg_chr1_93146168_95577454.snplist,AMR,14427,6336,68935,""
1,93146168,95577454,1kg_chr1_93146168_95577454.SAS.edgelist,1kg_chr1_93146168_95577454.snplist,SAS,14427,5827,58491,""
1,93146168,95577454,1kg_chr1_93146168_95577454.AFR.edgelist,1kg_chr1_93146168_95577454.snplist,AFR,14427,9124,103766,""
1,93146168,95577454,1kg_chr1_93146168_95577454.EAS.edgelist,1kg_chr1_93146168_95577454.snplist,EAS,14427,5154,48856,""
1,93146168,95577454,1kg_chr1_93146168_95577454.EUR.edgelist,1kg_chr1_93146168_95577454.snplist,EUR,14427,5703,57994,""
1,95577454,97142281,1kg_chr1_95577454_97142281.AMR.edgelist,1kg_chr1_95577454_97142281.snplist,AMR,9264,3826,41524,""
1,95577454,97142281,1kg_chr1_95577454_97142281.AFR.edgelist,1kg_chr1_95577454_97142281.snplist,AFR,9264,5703,62678,""
1,95577454,97142281,1kg_chr1_95577454_97142281.EAS.edgelist,1kg_chr1_95577454_97142281.snplist,EAS,9264,2874,27467,""
1,95577454,97142281,1kg_chr1_95577454_97142281.SAS.edgelist,1kg_chr1_95577454_97142281.snplist,SAS,9264,3484,35920,""
1,95577454,97142281,1kg_chr1_95577454_97142281.EUR.edgelist,1kg_chr1_95577454_97142281.snplist,EUR,9264,3466,36362,""
1,97142281,99491959,1kg_chr1_97142281_99491959.EUR.edgelist,1kg_chr1_97142281_99491959.snplist,EUR,14452,5588,52107,""
1,97142281,99491959,1kg_chr1_97142281_99491959.EAS.edgelist,1kg_chr1_97142281_99491959.snplist,EAS,14452,4567,39512,""
1,97142281,99491959,1kg_chr1_97142281_99491959.AMR.edgelist,1kg_chr1_97142281_99491959.snplist,AMR,14452,5592,53363,""
1,97142281,99491959,1kg_chr1_97142281_99491959.AFR.edgelist,1kg_chr1_97142281_99491959.snplist,AFR,14452,8481,86938,""
1,97142281,99491959,1kg_chr1_97142281_99491959.SAS.edgelist,1kg_chr1_97142281_99491959.snplist,SAS,14452,5565,50778,""
1,99491959,101384274,1kg_chr1_99491959_101384274.AMR.edgelist,1kg_chr1_99491959_101384274.snplist,AMR,11954,4526,47818,""
1,99491959,101384274,1kg_chr1_99491959_101384274.SAS.edgelist,1kg_chr1_99491959_101384274.snplist,SAS,11954,4319,40703,""
1,99491959,101384274,1kg_chr1_99491959_101384274.EUR.edgelist,1kg_chr1_99491959_101384274.snplist,EUR,11954,4161,40858,""
1,99491959,101384274,1kg_chr1_99491959_101384274.AFR.edgelist,1kg_chr1_99491959_101384274.snplist,AFR,11954,7326,80223,""
1,99491959,101384274,1kg_chr1_99491959_101384274.EAS.edgelist,1kg_chr1_99491959_101384274.snplist,EAS,11954,3810,35763,""
1,101384274,104443097,1kg_chr1_101384274_104443097.SAS.edgelist,1kg_chr1_101384274_104443097.snplist,SAS,22993,8249,82677,""
1,101384274,104443097,1kg_chr1_101384274_104443097.EAS.edgelist,1kg_chr1_101384274_104443097.snplist,EAS,22993,6834,64308,""
1,101384274,104443097,1kg_chr1_101384274_104443097.EUR.edgelist,1kg_chr1_101384274_104443097.snplist,EUR,22993,7839,80432,""
1,101384274,104443097,1kg_chr1_101384274_104443097.AFR.edgelist,1kg_chr1_101384274_104443097.snplist,AFR,22993,13535,104212,""
1,101384274,104443097,1kg_chr1_101384274_104443097.AMR.edgelist,1kg_chr1_101384274_104443097.snplist,AMR,22993,8801,95384,""
1,104443097,106225286,1kg_chr1_104443097_106225286.EAS.edgelist,1kg_chr1_104443097_106225286.snplist,EAS,14406,4769,44749,""
1,104443097,106225286,1kg_chr1_104443097_106225286.AFR.edgelist,1kg_chr1_104443097_106225286.snplist,AFR,14406,8549,93298,""
1,104443097,106225286,1kg_chr1_104443097_106225286.SAS.edgelist,1kg_chr1_104443097_106225286.snplist,SAS,14406,5406,52245,""
1,104443097,106225286,1kg_chr1_104443097_106225286.EUR.edgelist,1kg_chr1_104443097_106225286.snplist,EUR,14406,5095,48359,""
1,104443097,106225286,1kg_chr1_104443097_106225286.AMR.edgelist,1kg_chr1_104443097_106225286.snplist,AMR,14406,5509,56263,""
1,106225286,109761915,1kg_chr1_106225286_109761915.EAS.edgelist,1kg_chr1_106225286_109761915.snplist,EAS,21014,6470,53857,""
1,106225286,109761915,1kg_chr1_106225286_109761915.AMR.edgelist,1kg_chr1_106225286_109761915.snplist,AMR,21014,8638,89424,""
1,106225286,109761915,1kg_chr1_106225286_109761915.AFR.edgelist,1kg_chr1_106225286_109761915.snplist,AFR,21014,13254,93467,""
1,106225286,109761915,1kg_chr1_106225286_109761915.EUR.edgelist,1kg_chr1_106225286_109761915.snplist,EUR,21014,7757,74719,""
1,106225286,109761915,1kg_chr1_106225286_109761915.SAS.edgelist,1kg_chr1_106225286_109761915.snplist,SAS,21014,8281,77268,""
1,109761915,111483530,1kg_chr1_109761915_111483530.EAS.edgelist,1kg_chr1_109761915_111483530.snplist,EAS,11479,3984,36311,""
1,109761915,111483530,1kg_chr1_109761915_111483530.AMR.edgelist,1kg_chr1_109761915_111483530.snplist,AMR,11479,5000,53814,""
1,109761915,111483530,1kg_chr1_109761915_111483530.EUR.edgelist,1kg_chr1_109761915_111483530.snplist,EUR,11479,4562,46223,""
1,109761915,111483530,1kg_chr1_109761915_111483530.SAS.edgelist,1kg_chr1_109761915_111483530.snplist,SAS,11479,4651,45752,""
1,109761915,111483530,1kg_chr1_109761915_111483530.AFR.edgelist,1kg_chr1_109761915_111483530.snplist,AFR,11479,7586,79554,""
1,111483530,113276642,1kg_chr1_111483530_113276642.EAS.edgelist,1kg_chr1_111483530_113276642.snplist,EAS,12052,3537,31176,""
1,111483530,113276642,1kg_chr1_111483530_113276642.EUR.edgelist,1kg_chr1_111483530_113276642.snplist,EUR,12052,4059,40209,""
1,111483530,113276642,1kg_chr1_111483530_113276642.AMR.edgelist,1kg_chr1_111483530_113276642.snplist,AMR,12052,4920,53714,""
1,111483530,113276642,1kg_chr1_111483530_113276642.SAS.edgelist,1kg_chr1_111483530_113276642.snplist,SAS,12052,4184,39177,""
1,111483530,113276642,1kg_chr1_111483530_113276642.AFR.edgelist,1kg_chr1_111483530_113276642.snplist,AFR,12052,7980,90780,""
1,113276642,115338054,1kg_chr1_113276642_115338054.SAS.edgelist,1kg_chr1_113276642_115338054.snplist,SAS,11543,4394,47231,""
1,113276642,115338054,1kg_chr1_113276642_115338054.AMR.edgelist,1kg_chr1_113276642_115338054.snplist,AMR,11543,4935,57224,""
1,113276642,115338054,1kg_chr1_113276642_115338054.EUR.edgelist,1kg_chr1_113276642_115338054.snplist,EUR,11543,4552,50587,""
1,113276642,115338054,1kg_chr1_113276642_115338054.EAS.edgelist,1kg_chr1_113276642_115338054.snplist,EAS,11543,3589,34306,""
1,113276642,115338054,1kg_chr1_113276642_115338054.AFR.edgelist,1kg_chr1_113276642_115338054.snplist,AFR,11543,6982,80227,""
1,115338054,117562321,1kg_chr1_115338054_117562321.SAS.edgelist,1kg_chr1_115338054_117562321.snplist,SAS,14725,5362,48943,""
1,115338054,117562321,1kg_chr1_115338054_117562321.AFR.edgelist,1kg_chr1_115338054_117562321.snplist,AFR,14725,9603,110986,""
1,115338054,117562321,1kg_chr1_115338054_117562321.EAS.edgelist,1kg_chr1_115338054_117562321.snplist,EAS,14725,4544,39844,""
1,115338054,117562321,1kg_chr1_115338054_117562321.EUR.edgelist,1kg_chr1_115338054_117562321.snplist,EUR,14725,5169,48912,""
1,115338054,117562321,1kg_chr1_115338054_117562321.AMR.edgelist,1kg_chr1_115338054_117562321.snplist,AMR,14725,6115,64023,""
1,117562321,119804207,1kg_chr1_117562321_119804207.SAS.edgelist,1kg_chr1_117562321_119804207.snplist,SAS,13575,5247,55115,""
1,117562321,119804207,1kg_chr1_117562321_119804207.EAS.edgelist,1kg_chr1_117562321_119804207.snplist,EAS,13575,4768,49853,""
1,117562321,119804207,1kg_chr1_117562321_119804207.EUR.edgelist,1kg_chr1_117562321_119804207.snplist,EUR,13575,4998,52302,""
1,117562321,119804207,1kg_chr1_117562321_119804207.AMR.edgelist,1kg_chr1_117562321_119804207.snplist,AMR,13575,5523,62062,""
1,117562321,119804207,1kg_chr1_117562321_119804207.AFR.edgelist,1kg_chr1_117562321_119804207.snplist,AFR,13575,8291,94810,""
1,119804207,144883665,1kg_chr1_119804207_144883665.AFR.edgelist,1kg_chr1_119804207_144883665.snplist,AFR,10030,6160,56657,""
1,119804207,144883665,1kg_chr1_119804207_144883665.SAS.edgelist,1kg_chr1_119804207_144883665.snplist,SAS,10030,3816,30994,""
1,119804207,144883665,1kg_chr1_119804207_144883665.AMR.edgelist,1kg_chr1_119804207_144883665.snplist,AMR,10030,3858,34213,""
1,119804207,144883665,1kg_chr1_119804207_144883665.EUR.edgelist,1kg_chr1_119804207_144883665.snplist,EUR,10030,3145,24717,""
1,119804207,144883665,1kg_chr1_119804207_144883665.EAS.edgelist,1kg_chr1_119804207_144883665.snplist,EAS,10030,3085,24894,""
1,144883665,149207666,1kg_chr1_144883665_149207666.AMR.edgelist,1kg_chr1_144883665_149207666.snplist,AMR,15479,6154,60935,""
1,144883665,149207666,1kg_chr1_144883665_149207666.EUR.edgelist,1kg_chr1_144883665_149207666.snplist,EUR,15479,5343,49026,""
1,144883665,149207666,1kg_chr1_144883665_149207666.EAS.edgelist,1kg_chr1_144883665_149207666.snplist,EAS,15479,5043,44661,""
1,144883665,149207666,1kg_chr1_144883665_149207666.AFR.edgelist,1kg_chr1_144883665_149207666.snplist,AFR,15479,9654,94228,""
1,144883665,149207666,1kg_chr1_144883665_149207666.SAS.edgelist,1kg_chr1_144883665_149207666.snplist,SAS,15479,5873,52819,""
1,149207666,152564308,1kg_chr1_149207666_152564308.SAS.edgelist,1kg_chr1_149207666_152564308.snplist,SAS,16785,5099,46960,""
1,149207666,152564308,1kg_chr1_149207666_152564308.EUR.edgelist,1kg_chr1_149207666_152564308.snplist,EUR,16785,5282,52102,""
1,149207666,152564308,1kg_chr1_149207666_152564308.EAS.edgelist,1kg_chr1_149207666_152564308.snplist,EAS,16785,4686,42226,""
1,149207666,152564308,1kg_chr1_149207666_152564308.AFR.edgelist,1kg_chr1_149207666_152564308.snplist,AFR,16785,9783,111597,""
1,149207666,152564308,1kg_chr1_149207666_152564308.AMR.edgelist,1kg_chr1_149207666_152564308.snplist,AMR,16785,6315,70101,""
1,152564308,154829663,1kg_chr1_152564308_154829663.AMR.edgelist,1kg_chr1_152564308_154829663.snplist,AMR,8107,3145,30700,""
1,152564308,154829663,1kg_chr1_152564308_154829663.AFR.edgelist,1kg_chr1_152564308_154829663.snplist,AFR,8107,5167,53648,""
1,152564308,154829663,1kg_chr1_152564308_154829663.EAS.edgelist,1kg_chr1_152564308_154829663.snplist,EAS,8107,2436,21003,""
1,152564308,154829663,1kg_chr1_152564308_154829663.SAS.edgelist,1kg_chr1_152564308_154829663.snplist,SAS,8107,2791,23949,""
1,152564308,154829663,1kg_chr1_152564308_154829663.EUR.edgelist,1kg_chr1_152564308_154829663.snplist,EUR,8107,2676,24508,""
1,154829663,158933969,1kg_chr1_154829663_158933969.EUR.edgelist,1kg_chr1_154829663_158933969.snplist,EUR,25285,8587,78583,""
1,154829663,158933969,1kg_chr1_154829663_158933969.AFR.edgelist,1kg_chr1_154829663_158933969.snplist,AFR,25285,15705,113971,""
1,154829663,158933969,1kg_chr1_154829663_158933969.AMR.edgelist,1kg_chr1_154829663_158933969.snplist,AMR,25285,9688,98370,""
1,154829663,158933969,1kg_chr1_154829663_158933969.SAS.edgelist,1kg_chr1_154829663_158933969.snplist,SAS,25285,8964,80004,""
1,154829663,158933969,1kg_chr1_154829663_158933969.EAS.edgelist,1kg_chr1_154829663_158933969.snplist,EAS,25285,7043,58240,""
1,158933969,162352348,1kg_chr1_158933969_162352348.AMR.edgelist,1kg_chr1_158933969_162352348.snplist,AMR,21846,9745,98032,""
1,158933969,162352348,1kg_chr1_158933969_162352348.SAS.edgelist,1kg_chr1_158933969_162352348.snplist,SAS,21846,9026,84451,""
1,158933969,162352348,1kg_chr1_158933969_162352348.EAS.edgelist,1kg_chr1_158933969_162352348.snplist,EAS,21846,7708,67588,""
1,158933969,162352348,1kg_chr1_158933969_162352348.EUR.edgelist,1kg_chr1_158933969_162352348.snplist,EUR,21846,8653,81963,""
1,158933969,162352348,1kg_chr1_158933969_162352348.AFR.edgelist,1kg_chr1_158933969_162352348.snplist,AFR,21846,12948,85399,""
1,162352348,165222465,1kg_chr1_162352348_165222465.SAS.edgelist,1kg_chr1_162352348_165222465.snplist,SAS,20676,8013,73722,""
1,162352348,165222465,1kg_chr1_162352348_165222465.AMR.edgelist,1kg_chr1_162352348_165222465.snplist,AMR,20676,8496,84152,""
1,162352348,165222465,1kg_chr1_162352348_165222465.AFR.edgelist,1kg_chr1_162352348_165222465.snplist,AFR,20676,12519,84060,""
1,162352348,165222465,1kg_chr1_162352348_165222465.EUR.edgelist,1kg_chr1_162352348_165222465.snplist,EUR,20676,7582,71830,""
1,162352348,165222465,1kg_chr1_162352348_165222465.EAS.edgelist,1kg_chr1_162352348_165222465.snplist,EAS,20676,7311,65338,""
1,165222465,167670072,1kg_chr1_165222465_167670072.AMR.edgelist,1kg_chr1_165222465_167670072.snplist,AMR,17064,7301,79346,""
1,165222465,167670072,1kg_chr1_165222465_167670072.EAS.edgelist,1kg_chr1_165222465_167670072.snplist,EAS,17064,5557,48797,""
1,165222465,167670072,1kg_chr1_165222465_167670072.EUR.edgelist,1kg_chr1_165222465_167670072.snplist,EUR,17064,6478,64749,""
1,165222465,167670072,1kg_chr1_165222465_167670072.SAS.edgelist,1kg_chr1_165222465_167670072.snplist,SAS,17064,6788,65536,""
1,165222465,167670072,1kg_chr1_165222465_167670072.AFR.edgelist,1kg_chr1_165222465_167670072.snplist,AFR,17064,10648,113129,""
1,167670072,168438717,1kg_chr1_167670072_168438717.SAS.edgelist,1kg_chr1_167670072_168438717.snplist,SAS,5401,1932,17182,""
1,167670072,168438717,1kg_chr1_167670072_168438717.AFR.edgelist,1kg_chr1_167670072_168438717.snplist,AFR,5401,3456,36309,""
1,167670072,168438717,1kg_chr1_167670072_168438717.AMR.edgelist,1kg_chr1_167670072_168438717.snplist,AMR,5401,2101,20293,""
1,167670072,168438717,1kg_chr1_167670072_168438717.EUR.edgelist,1kg_chr1_167670072_168438717.snplist,EUR,5401,1791,16339,""
1,167670072,168438717,1kg_chr1_167670072_168438717.EAS.edgelist,1kg_chr1_167670072_168438717.snplist,EAS,5401,1569,13471,""
1,168438717,170228106,1kg_chr1_168438717_170228106.EAS.edgelist,1kg_chr1_168438717_170228106.snplist,EAS,12823,4380,39035,""
1,168438717,170228106,1kg_chr1_168438717_170228106.AMR.edgelist,1kg_chr1_168438717_170228106.snplist,AMR,12823,5725,59598,""
1,168438717,170228106,1kg_chr1_168438717_170228106.SAS.edgelist,1kg_chr1_168438717_170228106.snplist,SAS,12823,5415,53110,""
1,168438717,170228106,1kg_chr1_168438717_170228106.EUR.edgelist,1kg_chr1_168438717_170228106.snplist,EUR,12823,5258,53379,""
1,168438717,170228106,1kg_chr1_168438717_170228106.AFR.edgelist,1kg_chr1_168438717_170228106.snplist,AFR,12823,7724,80046,""
1,170228106,172965199,1kg_chr1_170228106_172965199.EAS.edgelist,1kg_chr1_170228106_172965199.snplist,EAS,18255,5433,48115,""
1,170228106,172965199,1kg_chr1_170228106_172965199.AMR.edgelist,1kg_chr1_170228106_172965199.snplist,AMR,18255,7376,76626,""
1,170228106,172965199,1kg_chr1_170228106_172965199.SAS.edgelist,1kg_chr1_170228106_172965199.snplist,SAS,18255,6861,65346,""
1,170228106,172965199,1kg_chr1_170228106_172965199.AFR.edgelist,1kg_chr1_170228106_172965199.snplist,AFR,18255,11348,122892,""
1,170228106,172965199,1kg_chr1_170228106_172965199.EUR.edgelist,1kg_chr1_170228106_172965199.snplist,EUR,18255,6508,64384,""
1,172965199,175196219,1kg_chr1_172965199_175196219.AMR.edgelist,1kg_chr1_172965199_175196219.snplist,AMR,12090,5021,64933,""
1,172965199,175196219,1kg_chr1_172965199_175196219.SAS.edgelist,1kg_chr1_172965199_175196219.snplist,SAS,12090,4220,47131,""
1,172965199,175196219,1kg_chr1_172965199_175196219.EAS.edgelist,1kg_chr1_172965199_175196219.snplist,EAS,12090,3597,38536,""
1,172965199,175196219,1kg_chr1_172965199_175196219.EUR.edgelist,1kg_chr1_172965199_175196219.snplist,EUR,12090,4050,48758,""
1,172965199,175196219,1kg_chr1_172965199_175196219.AFR.edgelist,1kg_chr1_172965199_175196219.snplist,AFR,12090,6834,89347,""
1,175196219,177780495,1kg_chr1_175196219_177780495.SAS.edgelist,1kg_chr1_175196219_177780495.snplist,SAS,15733,5746,53082,""
1,175196219,177780495,1kg_chr1_175196219_177780495.AFR.edgelist,1kg_chr1_175196219_177780495.snplist,AFR,15733,9684,102457,""
1,175196219,177780495,1kg_chr1_175196219_177780495.AMR.edgelist,1kg_chr1_175196219_177780495.snplist,AMR,15733,6437,66332,""
1,175196219,177780495,1kg_chr1_175196219_177780495.EAS.edgelist,1kg_chr1_175196219_177780495.snplist,EAS,15733,4759,40370,""
1,175196219,177780495,1kg_chr1_175196219_177780495.EUR.edgelist,1kg_chr1_175196219_177780495.snplist,EUR,15733,5726,56361,""
1,177780495,178975026,1kg_chr1_177780495_178975026.EAS.edgelist,1kg_chr1_177780495_178975026.snplist,EAS,7048,2330,23720,""
1,177780495,178975026,1kg_chr1_177780495_178975026.AFR.edgelist,1kg_chr1_177780495_178975026.snplist,AFR,7048,4498,54009,""
1,177780495,178975026,1kg_chr1_177780495_178975026.SAS.edgelist,1kg_chr1_177780495_178975026.snplist,SAS,7048,2655,27302,""
1,177780495,178975026,1kg_chr1_177780495_178975026.EUR.edgelist,1kg_chr1_177780495_178975026.snplist,EUR,7048,2625,28687,""
1,177780495,178975026,1kg_chr1_177780495_178975026.AMR.edgelist,1kg_chr1_177780495_178975026.snplist,AMR,7048,3152,36626,""
1,178975026,182328957,1kg_chr1_178975026_182328957.EAS.edgelist,1kg_chr1_178975026_182328957.snplist,EAS,22794,7398,72054,""
1,178975026,182328957,1kg_chr1_178975026_182328957.EUR.edgelist,1kg_chr1_178975026_182328957.snplist,EUR,22794,8674,91489,""
1,178975026,182328957,1kg_chr1_178975026_182328957.AMR.edgelist,1kg_chr1_178975026_182328957.snplist,AMR,22794,10208,116120,""
1,178975026,182328957,1kg_chr1_178975026_182328957.SAS.edgelist,1kg_chr1_178975026_182328957.snplist,SAS,22794,8693,89443,""
1,178975026,182328957,1kg_chr1_178975026_182328957.AFR.edgelist,1kg_chr1_178975026_182328957.snplist,AFR,22794,14306,110359,""
1,182328957,184657532,1kg_chr1_182328957_184657532.EAS.edgelist,1kg_chr1_182328957_184657532.snplist,EAS,14626,4793,43229,""
1,182328957,184657532,1kg_chr1_182328957_184657532.EUR.edgelist,1kg_chr1_182328957_184657532.snplist,EUR,14626,5311,49858,""
1,182328957,184657532,1kg_chr1_182328957_184657532.AFR.edgelist,1kg_chr1_182328957_184657532.snplist,AFR,14626,9157,97492,""
1,182328957,184657532,1kg_chr1_182328957_184657532.AMR.edgelist,1kg_chr1_182328957_184657532.snplist,AMR,14626,6075,60920,""
1,182328957,184657532,1kg_chr1_182328957_184657532.SAS.edgelist,1kg_chr1_182328957_184657532.snplist,SAS,14626,5509,50616,""
1,184657532,186843235,1kg_chr1_184657532_186843235.EUR.edgelist,1kg_chr1_184657532_186843235.snplist,EUR,13102,4052,38127,""
1,184657532,186843235,1kg_chr1_184657532_186843235.SAS.edgelist,1kg_chr1_184657532_186843235.snplist,SAS,13102,4625,43716,""
1,184657532,186843235,1kg_chr1_184657532_186843235.EAS.edgelist,1kg_chr1_184657532_186843235.snplist,EAS,13102,3911,35483,""
1,184657532,186843235,1kg_chr1_184657532_186843235.AFR.edgelist,1kg_chr1_184657532_186843235.snplist,AFR,13102,7694,82708,""
1,184657532,186843235,1kg_chr1_184657532_186843235.AMR.edgelist,1kg_chr1_184657532_186843235.snplist,AMR,13102,5000,50916,""
1,186843235,188790814,1kg_chr1_186843235_188790814.AFR.edgelist,1kg_chr1_186843235_188790814.snplist,AFR,14567,8716,95494,""
1,186843235,188790814,1kg_chr1_186843235_188790814.EAS.edgelist,1kg_chr1_186843235_188790814.snplist,EAS,14567,5123,51708,""
1,186843235,188790814,1kg_chr1_186843235_188790814.EUR.edgelist,1kg_chr1_186843235_188790814.snplist,EUR,14567,5752,59629,""
1,186843235,188790814,1kg_chr1_186843235_188790814.SAS.edgelist,1kg_chr1_186843235_188790814.snplist,SAS,14567,5962,59675,""
1,186843235,188790814,1kg_chr1_186843235_188790814.AMR.edgelist,1kg_chr1_186843235_188790814.snplist,AMR,14567,6246,66388,""
1,188790814,189791921,1kg_chr1_188790814_189791921.EAS.edgelist,1kg_chr1_188790814_189791921.snplist,EAS,8496,1628,12614,""
1,188790814,189791921,1kg_chr1_188790814_189791921.AFR.edgelist,1kg_chr1_188790814_189791921.snplist,AFR,8496,4585,54021,""
1,188790814,189791921,1kg_chr1_188790814_189791921.EUR.edgelist,1kg_chr1_188790814_189791921.snplist,EUR,8496,2162,21579,""
1,188790814,189791921,1kg_chr1_188790814_189791921.AMR.edgelist,1kg_chr1_188790814_189791921.snplist,AMR,8496,2695,31572,""
1,188790814,189791921,1kg_chr1_188790814_189791921.SAS.edgelist,1kg_chr1_188790814_189791921.snplist,SAS,8496,2235,21200,""
1,189791921,191378673,1kg_chr1_189791921_191378673.SAS.edgelist,1kg_chr1_189791921_191378673.snplist,SAS,10845,4168,45251,""
1,189791921,191378673,1kg_chr1_189791921_191378673.AMR.edgelist,1kg_chr1_189791921_191378673.snplist,AMR,10845,4198,47194,""
1,189791921,191378673,1kg_chr1_189791921_191378673.AFR.edgelist,1kg_chr1_189791921_191378673.snplist,AFR,10845,6056,71149,""
